Path,Name,Image Area,Pixel Size,Number of holes,Total hole size,Average hole size,Density
images/sanitized/Si-NbT_TiP-Alu_200_0001_0005.bmp,Si-NbT|30000,13440832.791466674,0.8268229,1,0,0.0,0.0
images/sanitized/SiC_TiP-Alu_120_0012.bmp,SiC|450,59737041853.62973,55.12153,1,0,0.0,0.0
images/sanitized/SiN_TiP-Alu_200_0001_0012.bmp,SiN|3500,987489636.6759248,7.087053,16,241641.0,15102.5625,1.5190032829602964e-08
images/sanitized/SiC_TiP-Alu_120_0010.bmp,SiC|3000,1344083279.146667,8.268229,1,0,0.0,0.0
images/sanitized/Si-NbT_TiP-Alu_200_0001_0007.bmp,Si-NbT|1200,8400518462.666835,20.67057,80,59881.5,748.51875,9.404181462261866e-09
images/sanitized/Si-NbT_TiP-Alu_200_0001_0006.bmp,Si-NbT|3000,1344083279.146667,8.268229,63,110036.0,1746.6031746031747,4.6128094115836796e-08
