ID,Path,Image Area,Pixel Size,Cntour Pixel Area,Area in square nm,Density
7|22,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,749.0,2880244.6096014413,2.9495524468607064e-09
7|23,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,755.0,2903317.330105592,2.9495524468607064e-09
7|24,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,765.5,2943694.590987855,2.9495524468607064e-09
7|25,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,766.5,2947540.0444052136,2.9495524468607064e-09
7|26,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,768.0,2953308.224531251,2.9495524468607064e-09
7|27,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,769.5,2959076.4046572885,2.9495524468607064e-09
7|28,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,777.5,2989840.0319961556,2.9495524468607064e-09
7|29,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,779.5,2997530.9388308725,2.9495524468607064e-09
7|30,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,781.0,3003299.11895691,2.9495524468607064e-09
7|31,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,784.5,3016758.205917665,2.9495524468607064e-09
7|32,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,784.5,3016758.205917665,2.9495524468607064e-09
7|33,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,786.0,3022526.3860437023,2.9495524468607064e-09
7|34,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,786.5,3024449.1127523812,2.9495524468607064e-09
7|35,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,791.0,3041753.653130494,2.9495524468607064e-09
7|36,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,793.0,3049444.559965211,2.9495524468607064e-09
7|37,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,795.0,3057135.466799928,2.9495524468607064e-09
7|38,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,795.0,3057135.466799928,2.9495524468607064e-09
7|39,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,801.0,3080208.187304078,2.9495524468607064e-09
7|40,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,806.5,3101358.1810995494,2.9495524468607064e-09
7|41,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,811.0,3118662.721477662,2.9495524468607064e-09
7|42,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,812.0,3122508.1748950207,2.9495524468607064e-09
7|43,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,819.0,3149426.3488165294,2.9495524468607064e-09
7|44,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,819.0,3149426.3488165294,2.9495524468607064e-09
7|45,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,822.0,3160962.7090686047,2.9495524468607064e-09
7|46,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,823.5,3166730.889194642,2.9495524468607064e-09
7|47,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,825.5,3174421.796029359,2.9495524468607064e-09
7|48,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,827.5,3182112.702864076,2.9495524468607064e-09
7|49,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,830.5,3193649.063116151,2.9495524468607064e-09
7|50,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,840.5,3232103.597289735,2.9495524468607064e-09
7|51,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,844.5,3247485.410959169,2.9495524468607064e-09
7|52,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,846.0,3253253.5910852063,2.9495524468607064e-09
7|53,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,847.0,3257099.0445025647,2.9495524468607064e-09
7|54,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,847.5,3259021.7712112437,2.9495524468607064e-09
7|55,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,852.0,3276326.3115893565,2.9495524468607064e-09
7|56,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,855.5,3289785.398550111,2.9495524468607064e-09
7|57,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,856.0,3291708.1252587903,2.9495524468607064e-09
7|58,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,858.0,3299399.032093507,2.9495524468607064e-09
7|59,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,860.5,3309012.665636903,2.9495524468607064e-09
7|60,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,864.0,3322471.7525976575,2.9495524468607064e-09
7|61,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,868.0,3337853.566267091,2.9495524468607064e-09
7|62,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,872.5,3355158.1066452037,2.9495524468607064e-09
7|63,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,877.5,3374385.373731996,2.9495524468607064e-09
7|64,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,882.5,3393612.6408187877,2.9495524468607064e-09
7|65,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,887.5,3412839.9079055795,2.9495524468607064e-09
7|66,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,888.5,3416685.361322938,2.9495524468607064e-09
7|67,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,893.0,3433989.901701051,2.9495524468607064e-09
7|68,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,895.5,3443603.535244447,2.9495524468607064e-09
7|69,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,896.0,3445526.261953126,2.9495524468607064e-09
7|70,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,903.0,3472444.435874635,2.9495524468607064e-09
7|71,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,914.0,3514744.4234655774,2.9495524468607064e-09
7|72,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,916.5,3524358.0570089733,2.9495524468607064e-09
7|73,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,917.5,3528203.510426332,2.9495524468607064e-09
7|74,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,918.5,3532048.96384369,2.9495524468607064e-09
7|75,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,925.0,3557044.41105652,2.9495524468607064e-09
7|76,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,931.0,3580117.13156067,2.9495524468607064e-09
7|77,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,932.5,3585885.3116867077,2.9495524468607064e-09
7|78,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,935.0,3595498.9452301036,2.9495524468607064e-09
7|79,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,940.0,3614726.212316896,2.9495524468607064e-09
7|80,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,941.5,3620494.3924429333,2.9495524468607064e-09
7|81,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,947.0,3641644.3862384045,2.9495524468607064e-09
7|82,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,947.5,3643567.1129470835,2.9495524468607064e-09
7|83,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,950.5,3655103.473199159,2.9495524468607064e-09
7|84,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,956.5,3678176.193703309,2.9495524468607064e-09
7|85,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,958.5,3685867.100538026,2.9495524468607064e-09
7|86,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,969.0,3726244.361420289,2.9495524468607064e-09
7|87,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,971.0,3733935.268255006,2.9495524468607064e-09
7|88,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,974.5,3747394.3552157604,2.9495524468607064e-09
7|89,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,975.0,3749317.08192444,2.9495524468607064e-09
7|90,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,977.5,3758930.715467836,2.9495524468607064e-09
7|91,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,982.0,3776235.2558459486,2.9495524468607064e-09
7|92,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,986.0,3791617.069515382,2.9495524468607064e-09
7|93,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,987.0,3795462.5229327404,2.9495524468607064e-09
7|94,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,997.5,3835839.783815004,2.9495524468607064e-09
7|95,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,999.5,3843530.6906497204,2.9495524468607064e-09
7|96,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,999.5,3843530.6906497204,2.9495524468607064e-09
7|97,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1012.5,3893521.58507538,2.9495524468607064e-09
7|98,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1014.0,3899289.7652014173,2.9495524468607064e-09
7|99,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1017.0,3910826.1254534926,2.9495524468607064e-09
7|100,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1028.0,3953126.113044435,2.9495524468607064e-09
7|101,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1032.5,3970430.653422548,2.9495524468607064e-09
7|102,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1034.0,3976198.8335485854,2.9495524468607064e-09
7|103,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1042.0,4006962.4608874526,2.9495524468607064e-09
7|104,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1043.0,4010807.914304811,2.9495524468607064e-09
7|105,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1046.0,4022344.274556886,2.9495524468607064e-09
7|106,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1052.0,4045416.9950610367,2.9495524468607064e-09
7|107,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1057.0,4064644.2621478285,2.9495524468607064e-09
7|108,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1057.5,4066566.988856508,2.9495524468607064e-09
7|109,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1062.0,4083871.5292346207,2.9495524468607064e-09
7|110,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1064.0,4091562.436069337,2.9495524468607064e-09
7|111,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1065.5,4097330.616195375,2.9495524468607064e-09
7|112,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1066.0,4099253.342904054,2.9495524468607064e-09
7|113,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1070.5,4116557.883282167,2.9495524468607064e-09
7|114,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1072.0,4122326.0634082044,2.9495524468607064e-09
7|115,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1080.5,4155012.417455751,2.9495524468607064e-09
7|116,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1084.5,4170394.2311251843,2.9495524468607064e-09
7|117,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1085.0,4172316.957833864,2.9495524468607064e-09
7|118,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1085.5,4174239.684542543,2.9495524468607064e-09
7|119,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1085.5,4174239.684542543,2.9495524468607064e-09
7|120,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1086.0,4176162.4112512222,2.9495524468607064e-09
7|121,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1090.5,4193466.951629335,2.9495524468607064e-09
7|122,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1093.0,4203080.5851727305,2.9495524468607064e-09
7|123,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1102.5,4239612.392637636,2.9495524468607064e-09
7|124,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1105.0,4249226.026181032,2.9495524468607064e-09
7|125,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1111.0,4272298.746685182,2.9495524468607064e-09
7|126,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1114.0,4283835.106937258,2.9495524468607064e-09
7|127,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1114.5,4285757.833645936,2.9495524468607064e-09
7|128,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1118.5,4301139.64731537,2.9495524468607064e-09
7|129,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1124.0,4322289.641110841,2.9495524468607064e-09
7|130,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1127.5,4335748.728071596,2.9495524468607064e-09
7|131,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1132.0,4353053.268449709,2.9495524468607064e-09
7|132,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1138.0,4376125.988953859,2.9495524468607064e-09
7|133,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1138.5,4378048.715662538,2.9495524468607064e-09
7|134,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1158.0,4453035.057301027,2.9495524468607064e-09
7|135,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1167.5,4489566.864765932,2.9495524468607064e-09
7|136,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1171.0,4503025.951726686,2.9495524468607064e-09
7|137,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1186.0,4560707.752987063,2.9495524468607064e-09
7|138,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1186.0,4560707.752987063,2.9495524468607064e-09
7|139,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1188.5,4570321.386530458,2.9495524468607064e-09
7|140,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1189.5,4574166.839947817,2.9495524468607064e-09
7|141,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1190.5,4578012.293365175,2.9495524468607064e-09
7|142,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1192.5,4585703.200199892,2.9495524468607064e-09
7|143,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1195.5,4597239.560451967,2.9495524468607064e-09
7|144,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1201.5,4620312.280956117,2.9495524468607064e-09
7|145,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1203.0,4626080.461082155,2.9495524468607064e-09
7|146,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1207.0,4641462.274751589,2.9495524468607064e-09
7|147,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1214.5,4670303.175381777,2.9495524468607064e-09
7|148,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1222.0,4699144.076011964,2.9495524468607064e-09
7|149,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1222.5,4701066.802720644,2.9495524468607064e-09
7|150,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1225.5,4712603.1629727185,2.9495524468607064e-09
7|151,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1230.5,4731830.430059511,2.9495524468607064e-09
7|152,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1233.0,4741444.063602907,2.9495524468607064e-09
7|153,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1236.5,4754903.150563661,2.9495524468607064e-09
7|154,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1241.5,4774130.417650454,2.9495524468607064e-09
7|155,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1260.5,4847194.032580263,2.9495524468607064e-09
7|156,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1263.5,4858730.392832338,2.9495524468607064e-09
7|157,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1263.5,4858730.392832338,2.9495524468607064e-09
7|158,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1266.0,4868344.026375734,2.9495524468607064e-09
7|159,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1266.5,4870266.753084414,2.9495524468607064e-09
7|160,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1274.5,4901030.38042328,2.9495524468607064e-09
7|161,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1275.0,4902953.10713196,2.9495524468607064e-09
7|162,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1279.0,4918334.920801394,2.9495524468607064e-09
7|163,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1282.5,4931794.007762148,2.9495524468607064e-09
7|164,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1291.0,4964480.361809694,2.9495524468607064e-09
7|165,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1292.5,4970248.541935732,2.9495524468607064e-09
7|166,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1296.0,4983707.628896486,2.9495524468607064e-09
7|167,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1303.0,5010625.802817995,2.9495524468607064e-09
7|168,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1304.0,5014471.256235354,2.9495524468607064e-09
7|169,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1305.0,5018316.709652712,2.9495524468607064e-09
7|170,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1305.0,5018316.709652712,2.9495524468607064e-09
7|171,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1307.5,5027930.343196108,2.9495524468607064e-09
7|172,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1311.5,5043312.156865541,2.9495524468607064e-09
7|173,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1330.5,5116375.771795351,2.9495524468607064e-09
7|174,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1333.0,5125989.4053387465,2.9495524468607064e-09
7|175,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1340.0,5152907.579260255,2.9495524468607064e-09
7|176,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1342.5,5162521.212803652,2.9495524468607064e-09
7|177,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1347.5,5181748.479890443,2.9495524468607064e-09
7|178,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1349.0,5187516.660016481,2.9495524468607064e-09
7|179,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1349.5,5189439.38672516,2.9495524468607064e-09
7|180,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1368.5,5262503.00165497,2.9495524468607064e-09
7|181,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1373.0,5279807.542033083,2.9495524468607064e-09
7|182,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1384.0,5322107.529624025,2.9495524468607064e-09
7|183,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1385.0,5325952.983041383,2.9495524468607064e-09
7|184,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1388.0,5337489.343293459,2.9495524468607064e-09
7|185,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1393.0,5356716.610380251,2.9495524468607064e-09
7|186,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1395.0,5364407.517214968,2.9495524468607064e-09
7|187,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1398.0,5375943.877467043,2.9495524468607064e-09
7|188,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1403.5,5397093.871262514,2.9495524468607064e-09
7|189,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1409.0,5418243.865057985,2.9495524468607064e-09
7|190,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1420.5,5462466.579357607,2.9495524468607064e-09
7|191,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1420.5,5462466.579357607,2.9495524468607064e-09
7|192,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1421.5,5466312.032774965,2.9495524468607064e-09
7|193,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1422.5,5470157.486192323,2.9495524468607064e-09
7|194,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1424.0,5475925.666318362,2.9495524468607064e-09
7|195,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1424.5,5477848.39302704,2.9495524468607064e-09
7|196,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1426.0,5483616.573153078,2.9495524468607064e-09
7|197,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1448.5,5570139.275043642,2.9495524468607064e-09
7|198,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1452.0,5583598.3620043965,2.9495524468607064e-09
7|199,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1469.5,5650893.796808168,2.9495524468607064e-09
7|200,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1475.5,5673966.517312319,2.9495524468607064e-09
7|201,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1487.5,5720111.95832062,2.9495524468607064e-09
7|202,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1514.0,5822016.473880617,2.9495524468607064e-09
7|203,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1519.0,5841243.740967409,2.9495524468607064e-09
7|204,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1534.0,5898925.542227785,2.9495524468607064e-09
7|205,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1563.5,6012366.418039858,2.9495524468607064e-09
7|206,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1565.0,6018134.598165896,2.9495524468607064e-09
7|207,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1566.0,6021980.051583254,2.9495524468607064e-09
7|208,images/test-images/SiN-TiB-21_150C_0012.tif,75604690548.00003,62.01172,1572.0,6045052.7720874045,2.9495524468607064e-09
