ID,Path,Image Area,Pixel Size,Cntour Pixel Area,Area in square nm,Density
10|1,images/test-images/NbTiN-TiB-21_150C_0006 (1).tif,75604690548.00003,62.01172,11901.0,45764741.11998232,1.3226692586819311e-11
