ID,Path,Image Area,Pixel Size,Cntour Pixel Area,Area in square nm,Density
2|169,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,782.5,334340.7031777343,4.987787383149015e-08
2|170,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,783.5,334767.97564185923,4.987787383149015e-08
2|171,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,792.0,338399.79158692085,4.987787383149015e-08
2|172,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,792.0,338399.79158692085,4.987787383149015e-08
2|173,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,792.5,338613.4278189833,4.987787383149015e-08
2|174,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,792.5,338613.4278189833,4.987787383149015e-08
2|175,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,793.5,339040.7002831082,4.987787383149015e-08
2|176,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,800.0,341817.97129992006,4.987787383149015e-08
2|177,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,803.5,343313.4249243572,4.987787383149015e-08
2|178,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,805.0,343954.3336205446,4.987787383149015e-08
2|179,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,805.5,344167.969852607,4.987787383149015e-08
2|180,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,808.0,345236.15101291926,4.987787383149015e-08
2|181,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,808.5,345449.7872449817,4.987787383149015e-08
2|182,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,816.0,348654.33072591847,4.987787383149015e-08
2|183,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,823.0,351645.2379747928,4.987787383149015e-08
2|184,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,823.5,351858.8742068552,4.987787383149015e-08
2|185,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,829.5,354422.5089916046,4.987787383149015e-08
2|186,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,830.0,354636.14522366703,4.987787383149015e-08
2|187,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,831.0,355063.417687792,4.987787383149015e-08
2|188,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,836.5,357413.4162404789,4.987787383149015e-08
2|189,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,843.0,360190.68725729076,4.987787383149015e-08
2|190,images/test-images/NbTiN-TiB-21_150C_0005.tif,8400518462.666835,20.67057,845.5,361258.868417603,4.987787383149015e-08
