ID,Path,Image Area,Pixel Size,Cntour Pixel Area,Area in square nm,Density
11|26,images/test-images/SiC-TiB-21_150C_0009.tif,75604690548.00003,62.01172,1364.0,5245198.461276857,1.3094425660951118e-09
11|27,images/test-images/SiC-TiB-21_150C_0009.tif,75604690548.00003,62.01172,1393.0,5356716.610380251,1.3094425660951118e-09
11|28,images/test-images/SiC-TiB-21_150C_0009.tif,75604690548.00003,62.01172,1394.0,5360562.063797609,1.3094425660951118e-09
11|29,images/test-images/SiC-TiB-21_150C_0009.tif,75604690548.00003,62.01172,1407.5,5412475.684931948,1.3094425660951118e-09
11|30,images/test-images/SiC-TiB-21_150C_0009.tif,75604690548.00003,62.01172,1482.0,5698961.964525148,1.3094425660951118e-09
11|31,images/test-images/SiC-TiB-21_150C_0009.tif,75604690548.00003,62.01172,1501.0,5772025.579454958,1.3094425660951118e-09
11|32,images/test-images/SiC-TiB-21_150C_0009.tif,75604690548.00003,62.01172,1542.5,5931611.896275331,1.3094425660951118e-09
11|33,images/test-images/SiC-TiB-21_150C_0009.tif,75604690548.00003,62.01172,1543.0,5933534.622984011,1.3094425660951118e-09
11|34,images/test-images/SiC-TiB-21_150C_0009.tif,75604690548.00003,62.01172,1562.0,6006598.23791382,1.3094425660951118e-09
11|35,images/test-images/SiC-TiB-21_150C_0009.tif,75604690548.00003,62.01172,1562.5,6008520.964622499,1.3094425660951118e-09
11|36,images/test-images/SiC-TiB-21_150C_0009.tif,75604690548.00003,62.01172,1567.5,6027748.231709291,1.3094425660951118e-09
11|37,images/test-images/SiC-TiB-21_150C_0009.tif,75604690548.00003,62.01172,1595.0,6133498.200686648,1.3094425660951118e-09
11|38,images/test-images/SiC-TiB-21_150C_0009.tif,75604690548.00003,62.01172,1626.5,6254629.983333437,1.3094425660951118e-09
