ID,PATH,PIXEL-AREA,PIXEL-SIZE,Area in square nanometers,Magnification
2|51,images/test-images/NbTiN-TiB-21_150C_0005.tif,570.5,20.67057,243758.9407832555,1200
2|52,images/test-images/NbTiN-TiB-21_150C_0005.tif,572.0,20.67057,244399.84947944284,1200
2|53,images/test-images/NbTiN-TiB-21_150C_0005.tif,572.0,20.67057,244399.84947944284,1200
2|54,images/test-images/NbTiN-TiB-21_150C_0005.tif,573.0,20.67057,244827.12194356773,1200
2|55,images/test-images/NbTiN-TiB-21_150C_0005.tif,573.5,20.67057,245040.75817563018,1200
2|56,images/test-images/NbTiN-TiB-21_150C_0005.tif,574.0,20.67057,245254.39440769263,1200
2|57,images/test-images/NbTiN-TiB-21_150C_0005.tif,577.0,20.67057,246536.21180006734,1200
2|58,images/test-images/NbTiN-TiB-21_150C_0005.tif,577.5,20.67057,246749.84803212978,1200
2|59,images/test-images/NbTiN-TiB-21_150C_0005.tif,578.5,20.67057,247177.12049625468,1200
2|60,images/test-images/NbTiN-TiB-21_150C_0005.tif,579.5,20.67057,247604.3929603796,1200
2|61,images/test-images/NbTiN-TiB-21_150C_0005.tif,580.0,20.67057,247818.02919244205,1200
2|62,images/test-images/NbTiN-TiB-21_150C_0005.tif,582.5,20.67057,248886.21035275428,1200
2|63,images/test-images/NbTiN-TiB-21_150C_0005.tif,586.0,20.67057,250381.66397719143,1200
2|64,images/test-images/NbTiN-TiB-21_150C_0005.tif,586.5,20.67057,250595.30020925388,1200
2|65,images/test-images/NbTiN-TiB-21_150C_0005.tif,588.0,20.67057,251236.20890544125,1200
2|66,images/test-images/NbTiN-TiB-21_150C_0005.tif,591.0,20.67057,252518.02629781593,1200
2|67,images/test-images/NbTiN-TiB-21_150C_0005.tif,593.0,20.67057,253372.57122606575,1200
2|68,images/test-images/NbTiN-TiB-21_150C_0005.tif,594.5,20.67057,254013.4799222531,1200
2|69,images/test-images/NbTiN-TiB-21_150C_0005.tif,597.0,20.67057,255081.66108256535,1200
2|70,images/test-images/NbTiN-TiB-21_150C_0005.tif,597.5,20.67057,255295.2973146278,1200
2|71,images/test-images/NbTiN-TiB-21_150C_0005.tif,601.0,20.67057,256790.75093906495,1200
2|72,images/test-images/NbTiN-TiB-21_150C_0005.tif,604.0,20.67057,258072.56833143963,1200
2|73,images/test-images/NbTiN-TiB-21_150C_0005.tif,606.0,20.67057,258927.11325968945,1200
2|74,images/test-images/NbTiN-TiB-21_150C_0005.tif,609.0,20.67057,260208.93065206415,1200
2|75,images/test-images/NbTiN-TiB-21_150C_0005.tif,613.0,20.67057,261918.02050856373,1200
2|76,images/test-images/NbTiN-TiB-21_150C_0005.tif,617.0,20.67057,263627.11036506336,1200
2|77,images/test-images/NbTiN-TiB-21_150C_0005.tif,620.0,20.67057,264908.92775743804,1200
2|78,images/test-images/NbTiN-TiB-21_150C_0005.tif,620.5,20.67057,265122.5639895005,1200
2|79,images/test-images/NbTiN-TiB-21_150C_0005.tif,621.5,20.67057,265549.8364536254,1200
2|80,images/test-images/NbTiN-TiB-21_150C_0005.tif,623.5,20.67057,266404.3813818752,1200
2|81,images/test-images/NbTiN-TiB-21_150C_0005.tif,624.0,20.67057,266618.01761393767,1200
2|82,images/test-images/NbTiN-TiB-21_150C_0005.tif,624.5,20.67057,266831.6538460001,1200
2|83,images/test-images/NbTiN-TiB-21_150C_0005.tif,627.0,20.67057,267899.83500631235,1200
2|84,images/test-images/NbTiN-TiB-21_150C_0005.tif,628.5,20.67057,268540.7437024997,1200
2|85,images/test-images/NbTiN-TiB-21_150C_0005.tif,633.5,20.67057,270677.1060231242,1200
2|86,images/test-images/NbTiN-TiB-21_150C_0005.tif,637.0,20.67057,272172.55964756134,1200
2|87,images/test-images/NbTiN-TiB-21_150C_0005.tif,637.5,20.67057,272386.1958796238,1200
2|88,images/test-images/NbTiN-TiB-21_150C_0005.tif,638.5,20.67057,272813.4683437487,1200
2|89,images/test-images/NbTiN-TiB-21_150C_0005.tif,639.0,20.67057,273027.1045758111,1200
2|90,images/test-images/NbTiN-TiB-21_150C_0005.tif,641.5,20.67057,274095.2857361234,1200
2|91,images/test-images/NbTiN-TiB-21_150C_0005.tif,642.5,20.67057,274522.5582002483,1200
2|92,images/test-images/NbTiN-TiB-21_150C_0005.tif,642.5,20.67057,274522.5582002483,1200
2|93,images/test-images/NbTiN-TiB-21_150C_0005.tif,646.5,20.67057,276231.6480567479,1200
2|94,images/test-images/NbTiN-TiB-21_150C_0005.tif,648.0,20.67057,276872.5567529352,1200
2|95,images/test-images/NbTiN-TiB-21_150C_0005.tif,649.5,20.67057,277513.4654491226,1200
2|96,images/test-images/NbTiN-TiB-21_150C_0005.tif,652.0,20.67057,278581.64660943486,1200
2|97,images/test-images/NbTiN-TiB-21_150C_0005.tif,653.5,20.67057,279222.55530562217,1200
2|98,images/test-images/NbTiN-TiB-21_150C_0005.tif,654.0,20.67057,279436.19153768464,1200
2|99,images/test-images/NbTiN-TiB-21_150C_0005.tif,654.0,20.67057,279436.19153768464,1200
2|100,images/test-images/NbTiN-TiB-21_150C_0005.tif,655.5,20.67057,280077.100233872,1200
2|101,images/test-images/NbTiN-TiB-21_150C_0005.tif,657.5,20.67057,280931.6451621218,1200
2|102,images/test-images/NbTiN-TiB-21_150C_0005.tif,657.5,20.67057,280931.6451621218,1200
2|103,images/test-images/NbTiN-TiB-21_150C_0005.tif,658.5,20.67057,281358.9176262467,1200
2|104,images/test-images/NbTiN-TiB-21_150C_0005.tif,660.0,20.67057,281999.82632243406,1200
2|105,images/test-images/NbTiN-TiB-21_150C_0005.tif,660.5,20.67057,282213.4625544965,1200
2|106,images/test-images/NbTiN-TiB-21_150C_0005.tif,663.0,20.67057,283281.64371480874,1200
2|107,images/test-images/NbTiN-TiB-21_150C_0005.tif,667.5,20.67057,285204.3698033708,1200
2|108,images/test-images/NbTiN-TiB-21_150C_0005.tif,669.0,20.67057,285845.27849955816,1200
2|109,images/test-images/NbTiN-TiB-21_150C_0005.tif,671.0,20.67057,286699.82342780795,1200
2|110,images/test-images/NbTiN-TiB-21_150C_0005.tif,673.5,20.67057,287768.0045881202,1200
2|111,images/test-images/NbTiN-TiB-21_150C_0005.tif,674.0,20.67057,287981.6408201826,1200
2|112,images/test-images/NbTiN-TiB-21_150C_0005.tif,676.0,20.67057,288836.1857484325,1200
2|113,images/test-images/NbTiN-TiB-21_150C_0005.tif,680.5,20.67057,290758.9118369945,1200
2|114,images/test-images/NbTiN-TiB-21_150C_0005.tif,681.5,20.67057,291186.1843011194,1200
2|115,images/test-images/NbTiN-TiB-21_150C_0005.tif,682.5,20.67057,291613.4567652443,1200
2|116,images/test-images/NbTiN-TiB-21_150C_0005.tif,684.5,20.67057,292468.0016934941,1200
2|117,images/test-images/NbTiN-TiB-21_150C_0005.tif,687.0,20.67057,293536.18285380636,1200
2|118,images/test-images/NbTiN-TiB-21_150C_0005.tif,692.5,20.67057,295886.1814064933,1200
2|119,images/test-images/NbTiN-TiB-21_150C_0005.tif,693.0,20.67057,296099.8176385558,1200
2|120,images/test-images/NbTiN-TiB-21_150C_0005.tif,696.0,20.67057,297381.63503093045,1200
2|121,images/test-images/NbTiN-TiB-21_150C_0005.tif,697.0,20.67057,297808.90749505535,1200
2|122,images/test-images/NbTiN-TiB-21_150C_0005.tif,699.0,20.67057,298663.45242330513,1200
2|123,images/test-images/NbTiN-TiB-21_150C_0005.tif,700.0,20.67057,299090.72488743,1200
2|124,images/test-images/NbTiN-TiB-21_150C_0005.tif,700.5,20.67057,299304.3611194925,1200
2|125,images/test-images/NbTiN-TiB-21_150C_0005.tif,706.0,20.67057,301654.35967217945,1200
2|126,images/test-images/NbTiN-TiB-21_150C_0005.tif,707.5,20.67057,302295.2683683668,1200
2|127,images/test-images/NbTiN-TiB-21_150C_0005.tif,707.5,20.67057,302295.2683683668,1200
2|128,images/test-images/NbTiN-TiB-21_150C_0005.tif,709.0,20.67057,302936.1770645541,1200
2|129,images/test-images/NbTiN-TiB-21_150C_0005.tif,709.5,20.67057,303149.8132966166,1200
2|130,images/test-images/NbTiN-TiB-21_150C_0005.tif,709.5,20.67057,303149.8132966166,1200
2|131,images/test-images/NbTiN-TiB-21_150C_0005.tif,710.0,20.67057,303363.4495286791,1200
2|132,images/test-images/NbTiN-TiB-21_150C_0005.tif,714.0,20.67057,305072.53938517865,1200
2|133,images/test-images/NbTiN-TiB-21_150C_0005.tif,716.0,20.67057,305927.08431342844,1200
2|134,images/test-images/NbTiN-TiB-21_150C_0005.tif,720.5,20.67057,307849.8104019905,1200
2|135,images/test-images/NbTiN-TiB-21_150C_0005.tif,724.5,20.67057,309558.9002584901,1200
2|136,images/test-images/NbTiN-TiB-21_150C_0005.tif,726.0,20.67057,310199.8089546774,1200
2|137,images/test-images/NbTiN-TiB-21_150C_0005.tif,726.0,20.67057,310199.8089546774,1200
2|138,images/test-images/NbTiN-TiB-21_150C_0005.tif,726.5,20.67057,310413.4451867399,1200
2|139,images/test-images/NbTiN-TiB-21_150C_0005.tif,733.0,20.67057,313190.71620355174,1200
2|140,images/test-images/NbTiN-TiB-21_150C_0005.tif,734.5,20.67057,313831.6248997391,1200
2|141,images/test-images/NbTiN-TiB-21_150C_0005.tif,737.5,20.67057,315113.4422921138,1200
2|142,images/test-images/NbTiN-TiB-21_150C_0005.tif,738.0,20.67057,315327.07852417626,1200
2|143,images/test-images/NbTiN-TiB-21_150C_0005.tif,738.0,20.67057,315327.07852417626,1200
2|144,images/test-images/NbTiN-TiB-21_150C_0005.tif,741.5,20.67057,316822.5321486134,1200
2|145,images/test-images/NbTiN-TiB-21_150C_0005.tif,741.5,20.67057,316822.5321486134,1200
2|146,images/test-images/NbTiN-TiB-21_150C_0005.tif,743.5,20.67057,317677.0770768632,1200
2|147,images/test-images/NbTiN-TiB-21_150C_0005.tif,746.0,20.67057,318745.25823717547,1200
2|148,images/test-images/NbTiN-TiB-21_150C_0005.tif,748.0,20.67057,319599.80316542526,1200
2|149,images/test-images/NbTiN-TiB-21_150C_0005.tif,751.0,20.67057,320881.62055779994,1200
2|150,images/test-images/NbTiN-TiB-21_150C_0005.tif,751.5,20.67057,321095.2567898624,1200
2|151,images/test-images/NbTiN-TiB-21_150C_0005.tif,754.5,20.67057,322377.0741822371,1200
2|152,images/test-images/NbTiN-TiB-21_150C_0005.tif,756.5,20.67057,323231.6191104869,1200
2|153,images/test-images/NbTiN-TiB-21_150C_0005.tif,759.0,20.67057,324299.80027079914,1200
2|154,images/test-images/NbTiN-TiB-21_150C_0005.tif,759.0,20.67057,324299.80027079914,1200
2|155,images/test-images/NbTiN-TiB-21_150C_0005.tif,759.0,20.67057,324299.80027079914,1200
2|156,images/test-images/NbTiN-TiB-21_150C_0005.tif,759.5,20.67057,324513.4365028616,1200
2|157,images/test-images/NbTiN-TiB-21_150C_0005.tif,761.5,20.67057,325367.9814311114,1200
2|158,images/test-images/NbTiN-TiB-21_150C_0005.tif,766.0,20.67057,327290.70751967345,1200
2|159,images/test-images/NbTiN-TiB-21_150C_0005.tif,766.5,20.67057,327504.3437517359,1200
2|160,images/test-images/NbTiN-TiB-21_150C_0005.tif,767.5,20.67057,327931.6162158608,1200
2|161,images/test-images/NbTiN-TiB-21_150C_0005.tif,769.0,20.67057,328572.52491204813,1200
2|162,images/test-images/NbTiN-TiB-21_150C_0005.tif,776.0,20.67057,331563.43216092244,1200
2|163,images/test-images/NbTiN-TiB-21_150C_0005.tif,776.5,20.67057,331777.0683929849,1200
2|164,images/test-images/NbTiN-TiB-21_150C_0005.tif,776.5,20.67057,331777.0683929849,1200
2|165,images/test-images/NbTiN-TiB-21_150C_0005.tif,777.5,20.67057,332204.3408571098,1200
2|166,images/test-images/NbTiN-TiB-21_150C_0005.tif,778.5,20.67057,332631.6133212347,1200
2|167,images/test-images/NbTiN-TiB-21_150C_0005.tif,779.0,20.67057,332845.2495532972,1200
2|168,images/test-images/NbTiN-TiB-21_150C_0005.tif,782.0,20.67057,334127.06694567186,1200
2|169,images/test-images/NbTiN-TiB-21_150C_0005.tif,782.5,20.67057,334340.7031777343,1200
2|170,images/test-images/NbTiN-TiB-21_150C_0005.tif,783.5,20.67057,334767.97564185923,1200
2|171,images/test-images/NbTiN-TiB-21_150C_0005.tif,792.0,20.67057,338399.79158692085,1200
2|172,images/test-images/NbTiN-TiB-21_150C_0005.tif,792.0,20.67057,338399.79158692085,1200
2|173,images/test-images/NbTiN-TiB-21_150C_0005.tif,792.5,20.67057,338613.4278189833,1200
2|174,images/test-images/NbTiN-TiB-21_150C_0005.tif,792.5,20.67057,338613.4278189833,1200
2|175,images/test-images/NbTiN-TiB-21_150C_0005.tif,793.5,20.67057,339040.7002831082,1200
2|176,images/test-images/NbTiN-TiB-21_150C_0005.tif,800.0,20.67057,341817.97129992006,1200
2|177,images/test-images/NbTiN-TiB-21_150C_0005.tif,803.5,20.67057,343313.4249243572,1200
2|178,images/test-images/NbTiN-TiB-21_150C_0005.tif,805.0,20.67057,343954.3336205446,1200
2|179,images/test-images/NbTiN-TiB-21_150C_0005.tif,805.5,20.67057,344167.969852607,1200
2|180,images/test-images/NbTiN-TiB-21_150C_0005.tif,808.0,20.67057,345236.15101291926,1200
2|181,images/test-images/NbTiN-TiB-21_150C_0005.tif,808.5,20.67057,345449.7872449817,1200
2|182,images/test-images/NbTiN-TiB-21_150C_0005.tif,816.0,20.67057,348654.33072591847,1200
2|183,images/test-images/NbTiN-TiB-21_150C_0005.tif,823.0,20.67057,351645.2379747928,1200
2|184,images/test-images/NbTiN-TiB-21_150C_0005.tif,823.5,20.67057,351858.8742068552,1200
2|185,images/test-images/NbTiN-TiB-21_150C_0005.tif,829.5,20.67057,354422.5089916046,1200
2|186,images/test-images/NbTiN-TiB-21_150C_0005.tif,830.0,20.67057,354636.14522366703,1200
2|187,images/test-images/NbTiN-TiB-21_150C_0005.tif,831.0,20.67057,355063.417687792,1200
2|188,images/test-images/NbTiN-TiB-21_150C_0005.tif,836.5,20.67057,357413.4162404789,1200
2|189,images/test-images/NbTiN-TiB-21_150C_0005.tif,843.0,20.67057,360190.68725729076,1200
2|190,images/test-images/NbTiN-TiB-21_150C_0005.tif,845.5,20.67057,361258.868417603,1200
2|191,images/test-images/NbTiN-TiB-21_150C_0005.tif,847.5,20.67057,362113.4133458528,1200
2|192,images/test-images/NbTiN-TiB-21_150C_0005.tif,848.0,20.67057,362327.0495779153,1200
2|193,images/test-images/NbTiN-TiB-21_150C_0005.tif,852.0,20.67057,364036.13943441486,1200
2|194,images/test-images/NbTiN-TiB-21_150C_0005.tif,853.0,20.67057,364463.41189853975,1200
2|195,images/test-images/NbTiN-TiB-21_150C_0005.tif,857.5,20.67057,366386.1379871018,1200
2|196,images/test-images/NbTiN-TiB-21_150C_0005.tif,859.0,20.67057,367027.04668328917,1200
2|197,images/test-images/NbTiN-TiB-21_150C_0005.tif,862.0,20.67057,368308.86407566385,1200
2|198,images/test-images/NbTiN-TiB-21_150C_0005.tif,863.0,20.67057,368736.13653978874,1200
2|199,images/test-images/NbTiN-TiB-21_150C_0005.tif,864.5,20.67057,369377.0452359761,1200
2|200,images/test-images/NbTiN-TiB-21_150C_0005.tif,865.5,20.67057,369804.317700101,1200
2|201,images/test-images/NbTiN-TiB-21_150C_0005.tif,868.5,20.67057,371086.1350924757,1200
2|202,images/test-images/NbTiN-TiB-21_150C_0005.tif,873.0,20.67057,373008.86118103773,1200
2|203,images/test-images/NbTiN-TiB-21_150C_0005.tif,873.0,20.67057,373008.86118103773,1200
2|204,images/test-images/NbTiN-TiB-21_150C_0005.tif,874.5,20.67057,373649.7698772251,1200
2|205,images/test-images/NbTiN-TiB-21_150C_0005.tif,875.5,20.67057,374077.04234135,1200
2|206,images/test-images/NbTiN-TiB-21_150C_0005.tif,877.0,20.67057,374717.95103753736,1200
2|207,images/test-images/NbTiN-TiB-21_150C_0005.tif,883.0,20.67057,377281.5858222868,1200
2|208,images/test-images/NbTiN-TiB-21_150C_0005.tif,883.0,20.67057,377281.5858222868,1200
2|209,images/test-images/NbTiN-TiB-21_150C_0005.tif,887.0,20.67057,378990.67567878636,1200
2|210,images/test-images/NbTiN-TiB-21_150C_0005.tif,887.5,20.67057,379204.31191084883,1200
2|211,images/test-images/NbTiN-TiB-21_150C_0005.tif,887.5,20.67057,379204.31191084883,1200
2|212,images/test-images/NbTiN-TiB-21_150C_0005.tif,893.0,20.67057,381554.3104635358,1200
2|213,images/test-images/NbTiN-TiB-21_150C_0005.tif,894.0,20.67057,381981.58292766067,1200
2|214,images/test-images/NbTiN-TiB-21_150C_0005.tif,903.5,20.67057,386040.6713368472,1200
2|215,images/test-images/NbTiN-TiB-21_150C_0005.tif,908.0,20.67057,387963.3974254093,1200
2|216,images/test-images/NbTiN-TiB-21_150C_0005.tif,912.0,20.67057,389672.48728190886,1200
2|217,images/test-images/NbTiN-TiB-21_150C_0005.tif,913.0,20.67057,390099.75974603376,1200
2|218,images/test-images/NbTiN-TiB-21_150C_0005.tif,917.0,20.67057,391808.8496025334,1200
2|219,images/test-images/NbTiN-TiB-21_150C_0005.tif,917.0,20.67057,391808.8496025334,1200
2|220,images/test-images/NbTiN-TiB-21_150C_0005.tif,920.5,20.67057,393304.3032269705,1200
2|221,images/test-images/NbTiN-TiB-21_150C_0005.tif,923.5,20.67057,394586.1206193452,1200
2|222,images/test-images/NbTiN-TiB-21_150C_0005.tif,924.0,20.67057,394799.75685140764,1200
2|223,images/test-images/NbTiN-TiB-21_150C_0005.tif,926.5,20.67057,395867.9380117199,1200
2|224,images/test-images/NbTiN-TiB-21_150C_0005.tif,937.5,20.67057,400567.9351170938,1200
2|225,images/test-images/NbTiN-TiB-21_150C_0005.tif,939.0,20.67057,401208.84381328116,1200
2|226,images/test-images/NbTiN-TiB-21_150C_0005.tif,940.0,20.67057,401636.11627740605,1200
2|227,images/test-images/NbTiN-TiB-21_150C_0005.tif,941.5,20.67057,402277.0249735934,1200
2|228,images/test-images/NbTiN-TiB-21_150C_0005.tif,943.0,20.67057,402917.9336697808,1200
2|229,images/test-images/NbTiN-TiB-21_150C_0005.tif,946.5,20.67057,404413.3872942179,1200
2|230,images/test-images/NbTiN-TiB-21_150C_0005.tif,949.5,20.67057,405695.2046865926,1200
2|231,images/test-images/NbTiN-TiB-21_150C_0005.tif,955.5,20.67057,408258.83947134204,1200
2|232,images/test-images/NbTiN-TiB-21_150C_0005.tif,956.5,20.67057,408686.11193546694,1200
2|233,images/test-images/NbTiN-TiB-21_150C_0005.tif,957.0,20.67057,408899.74816752935,1200
2|234,images/test-images/NbTiN-TiB-21_150C_0005.tif,960.5,20.67057,410395.2017919665,1200
2|235,images/test-images/NbTiN-TiB-21_150C_0005.tif,961.0,20.67057,410608.838024029,1200
2|236,images/test-images/NbTiN-TiB-21_150C_0005.tif,964.5,20.67057,412104.29164846614,1200
2|237,images/test-images/NbTiN-TiB-21_150C_0005.tif,969.5,20.67057,414240.6539690906,1200
2|238,images/test-images/NbTiN-TiB-21_150C_0005.tif,970.0,20.67057,414454.2902011531,1200
2|239,images/test-images/NbTiN-TiB-21_150C_0005.tif,971.5,20.67057,415095.1988973404,1200
2|240,images/test-images/NbTiN-TiB-21_150C_0005.tif,977.5,20.67057,417658.8336820898,1200
2|241,images/test-images/NbTiN-TiB-21_150C_0005.tif,981.5,20.67057,419367.92353858944,1200
2|242,images/test-images/NbTiN-TiB-21_150C_0005.tif,981.5,20.67057,419367.92353858944,1200
2|243,images/test-images/NbTiN-TiB-21_150C_0005.tif,982.0,20.67057,419581.55977065186,1200
2|244,images/test-images/NbTiN-TiB-21_150C_0005.tif,989.0,20.67057,422572.4670195262,1200
2|245,images/test-images/NbTiN-TiB-21_150C_0005.tif,992.0,20.67057,423854.28441190085,1200
2|246,images/test-images/NbTiN-TiB-21_150C_0005.tif,992.0,20.67057,423854.28441190085,1200
2|247,images/test-images/NbTiN-TiB-21_150C_0005.tif,992.0,20.67057,423854.28441190085,1200
2|248,images/test-images/NbTiN-TiB-21_150C_0005.tif,995.0,20.67057,425136.1018042756,1200
2|249,images/test-images/NbTiN-TiB-21_150C_0005.tif,996.0,20.67057,425563.3742684005,1200
2|250,images/test-images/NbTiN-TiB-21_150C_0005.tif,997.0,20.67057,425990.6467325254,1200
2|251,images/test-images/NbTiN-TiB-21_150C_0005.tif,997.5,20.67057,426204.2829645878,1200
2|252,images/test-images/NbTiN-TiB-21_150C_0005.tif,998.0,20.67057,426417.91919665027,1200
2|253,images/test-images/NbTiN-TiB-21_150C_0005.tif,999.0,20.67057,426845.19166077516,1200
2|254,images/test-images/NbTiN-TiB-21_150C_0005.tif,1000.0,20.67057,427272.46412490006,1200
2|255,images/test-images/NbTiN-TiB-21_150C_0005.tif,1008.5,20.67057,430904.28006996174,1200
2|256,images/test-images/NbTiN-TiB-21_150C_0005.tif,1011.0,20.67057,431972.46123027394,1200
2|257,images/test-images/NbTiN-TiB-21_150C_0005.tif,1011.5,20.67057,432186.0974623364,1200
2|258,images/test-images/NbTiN-TiB-21_150C_0005.tif,1013.5,20.67057,433040.6423905862,1200
2|259,images/test-images/NbTiN-TiB-21_150C_0005.tif,1024.5,20.67057,437740.63949596015,1200
2|260,images/test-images/NbTiN-TiB-21_150C_0005.tif,1025.0,20.67057,437954.27572802256,1200
2|261,images/test-images/NbTiN-TiB-21_150C_0005.tif,1027.5,20.67057,439022.4568883348,1200
2|262,images/test-images/NbTiN-TiB-21_150C_0005.tif,1027.5,20.67057,439022.4568883348,1200
2|263,images/test-images/NbTiN-TiB-21_150C_0005.tif,1034.0,20.67057,441799.72790514666,1200
2|264,images/test-images/NbTiN-TiB-21_150C_0005.tif,1037.5,20.67057,443295.1815295838,1200
2|265,images/test-images/NbTiN-TiB-21_150C_0005.tif,1041.5,20.67057,445004.27138608345,1200
2|266,images/test-images/NbTiN-TiB-21_150C_0005.tif,1043.0,20.67057,445645.18008227076,1200
2|267,images/test-images/NbTiN-TiB-21_150C_0005.tif,1045.0,20.67057,446499.72501052055,1200
2|268,images/test-images/NbTiN-TiB-21_150C_0005.tif,1046.5,20.67057,447140.6337067079,1200
2|269,images/test-images/NbTiN-TiB-21_150C_0005.tif,1051.0,20.67057,449063.35979526996,1200
2|270,images/test-images/NbTiN-TiB-21_150C_0005.tif,1053.0,20.67057,449917.90472351975,1200
