ID,PATH,PIXEL-AREA,PIXEL-SIZE,Area in square nanometers
2-295,images/test-images/NbTiN-TiB-21_150C_0005.tif,1216.5,20.67057,25145.748405000002
2-296,images/test-images/NbTiN-TiB-21_150C_0005.tif,1220.0,20.67057,25218.095400000002
2-297,images/test-images/NbTiN-TiB-21_150C_0005.tif,1223.0,20.67057,25280.10711
2-298,images/test-images/NbTiN-TiB-21_150C_0005.tif,1233.0,20.67057,25486.812810000003
2-299,images/test-images/NbTiN-TiB-21_150C_0005.tif,1236.5,20.67057,25559.159805000003
2-300,images/test-images/NbTiN-TiB-21_150C_0005.tif,1240.5,20.67057,25641.842085
2-301,images/test-images/NbTiN-TiB-21_150C_0005.tif,1249.0,20.67057,25817.541930000003
2-302,images/test-images/NbTiN-TiB-21_150C_0005.tif,1258.5,20.67057,26013.912345
2-303,images/test-images/NbTiN-TiB-21_150C_0005.tif,1273.0,20.67057,26313.63561
2-304,images/test-images/NbTiN-TiB-21_150C_0005.tif,1274.0,20.67057,26334.306180000003
2-305,images/test-images/NbTiN-TiB-21_150C_0005.tif,1278.5,20.67057,26427.323745
2-306,images/test-images/NbTiN-TiB-21_150C_0005.tif,1279.0,20.67057,26437.659030000003
2-307,images/test-images/NbTiN-TiB-21_150C_0005.tif,1282.0,20.67057,26499.67074
2-308,images/test-images/NbTiN-TiB-21_150C_0005.tif,1288.5,20.67057,26634.029445
2-309,images/test-images/NbTiN-TiB-21_150C_0005.tif,1293.5,20.67057,26737.382295000003
2-310,images/test-images/NbTiN-TiB-21_150C_0005.tif,1294.5,20.67057,26758.052865
2-311,images/test-images/NbTiN-TiB-21_150C_0005.tif,1295.0,20.67057,26768.388150000002
2-312,images/test-images/NbTiN-TiB-21_150C_0005.tif,1295.5,20.67057,26778.723435000004
2-313,images/test-images/NbTiN-TiB-21_150C_0005.tif,1298.0,20.67057,26830.39986
2-314,images/test-images/NbTiN-TiB-21_150C_0005.tif,1316.5,20.67057,27212.805405000003
2-315,images/test-images/NbTiN-TiB-21_150C_0005.tif,1321.0,20.67057,27305.82297
2-316,images/test-images/NbTiN-TiB-21_150C_0005.tif,1322.0,20.67057,27326.493540000003
2-317,images/test-images/NbTiN-TiB-21_150C_0005.tif,1322.0,20.67057,27326.493540000003
2-318,images/test-images/NbTiN-TiB-21_150C_0005.tif,1328.5,20.67057,27460.852245000002
2-319,images/test-images/NbTiN-TiB-21_150C_0005.tif,1343.0,20.67057,27760.575510000002
2-320,images/test-images/NbTiN-TiB-21_150C_0005.tif,1355.0,20.67057,28008.62235
2-321,images/test-images/NbTiN-TiB-21_150C_0005.tif,1373.0,20.67057,28380.692610000002
2-322,images/test-images/NbTiN-TiB-21_150C_0005.tif,1383.0,20.67057,28587.39831
2-323,images/test-images/NbTiN-TiB-21_150C_0005.tif,1389.0,20.67057,28711.421730000002
2-324,images/test-images/NbTiN-TiB-21_150C_0005.tif,1407.0,20.67057,29083.491990000002
2-325,images/test-images/NbTiN-TiB-21_150C_0005.tif,1408.0,20.67057,29104.16256
2-326,images/test-images/NbTiN-TiB-21_150C_0005.tif,1414.0,20.67057,29228.185980000002
2-327,images/test-images/NbTiN-TiB-21_150C_0005.tif,1422.0,20.67057,29393.550540000004
2-328,images/test-images/NbTiN-TiB-21_150C_0005.tif,1428.5,20.67057,29527.909245000003
2-329,images/test-images/NbTiN-TiB-21_150C_0005.tif,1482.5,20.67057,30644.120025000004
2-330,images/test-images/NbTiN-TiB-21_150C_0005.tif,1492.0,20.67057,30840.49044
2-331,images/test-images/NbTiN-TiB-21_150C_0005.tif,1510.5,20.67057,31222.895985000003
2-332,images/test-images/NbTiN-TiB-21_150C_0005.tif,1522.5,20.67057,31470.942825000002
2-333,images/test-images/NbTiN-TiB-21_150C_0005.tif,1550.5,20.67057,32049.718785
2-334,images/test-images/NbTiN-TiB-21_150C_0005.tif,1559.0,20.67057,32225.418630000004
2-335,images/test-images/NbTiN-TiB-21_150C_0005.tif,1572.5,20.67057,32504.471325000002
2-336,images/test-images/NbTiN-TiB-21_150C_0005.tif,1574.0,20.67057,32535.47718
2-337,images/test-images/NbTiN-TiB-21_150C_0005.tif,1575.0,20.67057,32556.147750000004
2-338,images/test-images/NbTiN-TiB-21_150C_0005.tif,1594.5,20.67057,32959.223865
2-339,images/test-images/NbTiN-TiB-21_150C_0005.tif,1617.0,20.67057,33424.31169
2-340,images/test-images/NbTiN-TiB-21_150C_0005.tif,1635.0,20.67057,33796.38195
2-341,images/test-images/NbTiN-TiB-21_150C_0005.tif,1637.0,20.67057,33837.72309
2-342,images/test-images/NbTiN-TiB-21_150C_0005.tif,1640.5,20.67057,33910.070085
2-343,images/test-images/NbTiN-TiB-21_150C_0005.tif,1669.0,20.67057,34499.18133
2-344,images/test-images/NbTiN-TiB-21_150C_0005.tif,1684.0,20.67057,34809.23988
2-345,images/test-images/NbTiN-TiB-21_150C_0005.tif,1733.5,20.67057,35832.433095
2-346,images/test-images/NbTiN-TiB-21_150C_0005.tif,1736.0,20.67057,35884.109520000005
2-347,images/test-images/NbTiN-TiB-21_150C_0005.tif,1749.0,20.67057,36152.82693
2-348,images/test-images/NbTiN-TiB-21_150C_0005.tif,1769.5,20.67057,36576.573615
2-349,images/test-images/NbTiN-TiB-21_150C_0005.tif,1815.5,20.67057,37527.419835
2-350,images/test-images/NbTiN-TiB-21_150C_0005.tif,1825.0,20.67057,37723.790250000005
2-351,images/test-images/NbTiN-TiB-21_150C_0005.tif,1860.0,20.67057,38447.260200000004
2-352,images/test-images/NbTiN-TiB-21_150C_0005.tif,1866.5,20.67057,38581.618905
2-353,images/test-images/NbTiN-TiB-21_150C_0005.tif,1866.5,20.67057,38581.618905
2-354,images/test-images/NbTiN-TiB-21_150C_0005.tif,1888.5,20.67057,39036.371445000004
2-355,images/test-images/NbTiN-TiB-21_150C_0005.tif,1902.0,20.67057,39315.42414
2-356,images/test-images/NbTiN-TiB-21_150C_0005.tif,1906.5,20.67057,39408.441705000005
2-357,images/test-images/NbTiN-TiB-21_150C_0005.tif,1958.0,20.67057,40472.97606
2-358,images/test-images/NbTiN-TiB-21_150C_0005.tif,1990.0,20.67057,41134.4343
2-359,images/test-images/NbTiN-TiB-21_150C_0005.tif,2005.0,20.67057,41444.49285
2-360,images/test-images/NbTiN-TiB-21_150C_0005.tif,2010.5,20.67057,41558.180985000006
2-361,images/test-images/NbTiN-TiB-21_150C_0005.tif,2013.0,20.67057,41609.857410000004
2-362,images/test-images/NbTiN-TiB-21_150C_0005.tif,2017.0,20.67057,41692.539690000005
2-363,images/test-images/NbTiN-TiB-21_150C_0005.tif,2044.5,20.67057,42260.980365
2-364,images/test-images/NbTiN-TiB-21_150C_0005.tif,2051.0,20.67057,42395.33907
2-365,images/test-images/NbTiN-TiB-21_150C_0005.tif,2068.0,20.67057,42746.73876
2-366,images/test-images/NbTiN-TiB-21_150C_0005.tif,2113.5,20.67057,43687.249695000006
2-367,images/test-images/NbTiN-TiB-21_150C_0005.tif,2118.0,20.67057,43780.26726
2-368,images/test-images/NbTiN-TiB-21_150C_0005.tif,2142.0,20.67057,44276.360940000006
2-369,images/test-images/NbTiN-TiB-21_150C_0005.tif,2164.5,20.67057,44741.448765
2-370,images/test-images/NbTiN-TiB-21_150C_0005.tif,2170.5,20.67057,44865.472185000006
2-371,images/test-images/NbTiN-TiB-21_150C_0005.tif,2189.5,20.67057,45258.213015
2-372,images/test-images/NbTiN-TiB-21_150C_0005.tif,2206.0,20.67057,45599.277420000006
2-373,images/test-images/NbTiN-TiB-21_150C_0005.tif,2207.0,20.67057,45619.94799
2-374,images/test-images/NbTiN-TiB-21_150C_0005.tif,2231.0,20.67057,46116.041670000006
2-375,images/test-images/NbTiN-TiB-21_150C_0005.tif,2248.5,20.67057,46477.776645000005
2-376,images/test-images/NbTiN-TiB-21_150C_0005.tif,2284.0,20.67057,47211.581880000005
2-377,images/test-images/NbTiN-TiB-21_150C_0005.tif,2301.0,20.67057,47562.98157
2-378,images/test-images/NbTiN-TiB-21_150C_0005.tif,2308.0,20.67057,47707.67556
2-379,images/test-images/NbTiN-TiB-21_150C_0005.tif,2376.5,20.67057,49123.609605000005
2-380,images/test-images/NbTiN-TiB-21_150C_0005.tif,2396.0,20.67057,49526.68572
2-381,images/test-images/NbTiN-TiB-21_150C_0005.tif,2414.0,20.67057,49898.75598
2-382,images/test-images/NbTiN-TiB-21_150C_0005.tif,2437.0,20.67057,50374.179090000005
2-383,images/test-images/NbTiN-TiB-21_150C_0005.tif,2449.5,20.67057,50632.561215
2-384,images/test-images/NbTiN-TiB-21_150C_0005.tif,2456.5,20.67057,50777.255205
2-385,images/test-images/NbTiN-TiB-21_150C_0005.tif,2515.5,20.67057,51996.818835000005
2-386,images/test-images/NbTiN-TiB-21_150C_0005.tif,2531.0,20.67057,52317.21267
2-387,images/test-images/NbTiN-TiB-21_150C_0005.tif,2559.5,20.67057,52906.323915
2-388,images/test-images/NbTiN-TiB-21_150C_0005.tif,2642.0,20.67057,54611.64594
2-389,images/test-images/NbTiN-TiB-21_150C_0005.tif,2784.5,20.67057,57557.202165
2-390,images/test-images/NbTiN-TiB-21_150C_0005.tif,2828.5,20.67057,58466.707245000005
2-391,images/test-images/NbTiN-TiB-21_150C_0005.tif,2980.5,20.67057,61608.633885
2-392,images/test-images/NbTiN-TiB-21_150C_0005.tif,3044.5,20.67057,62931.550365
2-393,images/test-images/NbTiN-TiB-21_150C_0005.tif,3142.5,20.67057,64957.26622500001
2-394,images/test-images/NbTiN-TiB-21_150C_0005.tif,3173.5,20.67057,65598.053895
2-395,images/test-images/NbTiN-TiB-21_150C_0005.tif,3365.0,20.67057,69556.46805000001
2-396,images/test-images/NbTiN-TiB-21_150C_0005.tif,3380.0,20.67057,69866.52660000001
2-397,images/test-images/NbTiN-TiB-21_150C_0005.tif,3437.5,20.67057,71055.084375
2-398,images/test-images/NbTiN-TiB-21_150C_0005.tif,3437.5,20.67057,71055.084375
2-399,images/test-images/NbTiN-TiB-21_150C_0005.tif,3464.5,20.67057,71613.189765
2-400,images/test-images/NbTiN-TiB-21_150C_0005.tif,3484.5,20.67057,72026.601165
2-401,images/test-images/NbTiN-TiB-21_150C_0005.tif,3489.5,20.67057,72129.95401500001
2-402,images/test-images/NbTiN-TiB-21_150C_0005.tif,3581.5,20.67057,74031.64645500001
2-403,images/test-images/NbTiN-TiB-21_150C_0005.tif,3638.5,20.67057,75209.86894500001
2-404,images/test-images/NbTiN-TiB-21_150C_0005.tif,3670.0,20.67057,75860.99190000001
2-405,images/test-images/NbTiN-TiB-21_150C_0005.tif,3971.5,20.67057,82093.168755
2-406,images/test-images/NbTiN-TiB-21_150C_0005.tif,3983.0,20.67057,82330.88031000001
2-407,images/test-images/NbTiN-TiB-21_150C_0005.tif,4021.5,20.67057,83126.697255
2-408,images/test-images/NbTiN-TiB-21_150C_0005.tif,4077.0,20.67057,84273.91389000001
2-409,images/test-images/NbTiN-TiB-21_150C_0005.tif,4079.0,20.67057,84315.25503
2-410,images/test-images/NbTiN-TiB-21_150C_0005.tif,4701.0,20.67057,97172.34957
2-411,images/test-images/NbTiN-TiB-21_150C_0005.tif,4934.0,20.67057,101988.59238
2-412,images/test-images/NbTiN-TiB-21_150C_0005.tif,5437.0,20.67057,112385.88909000001
2-413,images/test-images/NbTiN-TiB-21_150C_0005.tif,5500.5,20.67057,113698.470285
2-414,images/test-images/NbTiN-TiB-21_150C_0005.tif,5728.5,20.67057,118411.360245
2-415,images/test-images/NbTiN-TiB-21_150C_0005.tif,5980.5,20.67057,123620.34388500001
2-416,images/test-images/NbTiN-TiB-21_150C_0005.tif,6483.5,20.67057,134017.640595
2-417,images/test-images/NbTiN-TiB-21_150C_0005.tif,6868.5,20.67057,141975.81004500002
2-418,images/test-images/NbTiN-TiB-21_150C_0005.tif,7373.0,20.67057,152404.11261
2-419,images/test-images/NbTiN-TiB-21_150C_0005.tif,28687.0,20.67057,592976.64159
4-1,images/test-images/NbTiN-TiB-21_150C_0004.tif,625.5,8.268229,5171.7772395
4-2,images/test-images/NbTiN-TiB-21_150C_0004.tif,1091.5,8.268229,9024.7719535
4-3,images/test-images/NbTiN-TiB-21_150C_0004.tif,3512.0,8.268229,29038.020248
4-4,images/test-images/NbTiN-TiB-21_150C_0004.tif,3705.5,8.268229,30637.9225595
4-5,images/test-images/NbTiN-TiB-21_150C_0004.tif,3709.5,8.268229,30670.9954755
4-6,images/test-images/NbTiN-TiB-21_150C_0004.tif,4178.5,8.268229,34548.7948765
4-7,images/test-images/NbTiN-TiB-21_150C_0004.tif,4207.5,8.268229,34788.5735175
4-8,images/test-images/NbTiN-TiB-21_150C_0004.tif,4254.0,8.268229,35173.046166
4-9,images/test-images/NbTiN-TiB-21_150C_0004.tif,4520.0,8.268229,37372.39508
4-10,images/test-images/NbTiN-TiB-21_150C_0004.tif,4629.0,8.268229,38273.632041
4-11,images/test-images/NbTiN-TiB-21_150C_0004.tif,4641.5,8.268229,38376.9849035
4-12,images/test-images/NbTiN-TiB-21_150C_0004.tif,4722.0,8.268229,39042.577338
4-13,images/test-images/NbTiN-TiB-21_150C_0004.tif,5210.0,8.268229,43077.47309
4-14,images/test-images/NbTiN-TiB-21_150C_0004.tif,5351.5,8.268229,44247.4274935
4-15,images/test-images/NbTiN-TiB-21_150C_0004.tif,5674.5,8.268229,46918.0654605
4-16,images/test-images/NbTiN-TiB-21_150C_0004.tif,6081.5,8.268229,50283.2346635
4-17,images/test-images/NbTiN-TiB-21_150C_0004.tif,6903.0,8.268229,57075.584787
4-18,images/test-images/NbTiN-TiB-21_150C_0004.tif,7037.0,8.268229,58183.527473
4-19,images/test-images/NbTiN-TiB-21_150C_0004.tif,7499.0,8.268229,62003.449271
4-20,images/test-images/NbTiN-TiB-21_150C_0004.tif,7794.5,8.268229,64446.7109405
4-21,images/test-images/NbTiN-TiB-21_150C_0004.tif,8145.5,8.268229,67348.8593195
5-1,images/test-images/SiN-TiB-21_150C_0011.tif,500.5,20.67057,10345.620285
5-2,images/test-images/SiN-TiB-21_150C_0011.tif,537.0,20.67057,11100.096090000001
5-3,images/test-images/SiN-TiB-21_150C_0011.tif,3251.0,20.67057,67200.02307000001
5-4,images/test-images/SiN-TiB-21_150C_0011.tif,3577.0,20.67057,73938.62889
5-5,images/test-images/SiN-TiB-21_150C_0011.tif,6381.0,20.67057,131898.90717000002
5-6,images/test-images/SiN-TiB-21_150C_0011.tif,6619.5,20.67057,136828.83811500002
5-7,images/test-images/SiN-TiB-21_150C_0011.tif,6919.0,20.67057,143019.67383
5-8,images/test-images/SiN-TiB-21_150C_0011.tif,7051.0,20.67057,145748.18907000002
5-9,images/test-images/SiN-TiB-21_150C_0011.tif,7576.0,20.67057,156600.23832
5-10,images/test-images/SiN-TiB-21_150C_0011.tif,7614.5,20.67057,157396.055265
5-11,images/test-images/SiN-TiB-21_150C_0011.tif,8072.0,20.67057,166852.84104
5-12,images/test-images/SiN-TiB-21_150C_0011.tif,8102.5,20.67057,167483.293425
5-13,images/test-images/SiN-TiB-21_150C_0011.tif,8394.0,20.67057,173508.76458000002
5-14,images/test-images/SiN-TiB-21_150C_0011.tif,8656.0,20.67057,178924.45392
5-15,images/test-images/SiN-TiB-21_150C_0011.tif,8842.5,20.67057,182779.515225
5-16,images/test-images/SiN-TiB-21_150C_0011.tif,8884.5,20.67057,183647.679165
5-17,images/test-images/SiN-TiB-21_150C_0011.tif,8943.5,20.67057,184867.24279500003
5-18,images/test-images/SiN-TiB-21_150C_0011.tif,9704.5,20.67057,200597.54656500003
5-19,images/test-images/SiN-TiB-21_150C_0011.tif,9805.0,20.67057,202674.93885
5-20,images/test-images/SiN-TiB-21_150C_0011.tif,11334.0,20.67057,234280.24038
5-21,images/test-images/SiN-TiB-21_150C_0011.tif,11893.5,20.67057,245845.424295
5-22,images/test-images/SiN-TiB-21_150C_0011.tif,12144.0,20.67057,251023.40208000003
5-23,images/test-images/SiN-TiB-21_150C_0011.tif,12297.0,20.67057,254185.99929
5-24,images/test-images/SiN-TiB-21_150C_0011.tif,12448.5,20.67057,257317.59064500002
5-25,images/test-images/SiN-TiB-21_150C_0011.tif,12626.0,20.67057,260986.61682000002
5-26,images/test-images/SiN-TiB-21_150C_0011.tif,12948.0,20.67057,267642.54036000004
5-27,images/test-images/SiN-TiB-21_150C_0011.tif,13390.5,20.67057,276789.267585
5-28,images/test-images/SiN-TiB-21_150C_0011.tif,14737.5,20.67057,304632.525375
6-1,images/test-images/SiN-TiB-21_150C_0010.tif,2065.0,8.268229,17073.892885
6-2,images/test-images/SiN-TiB-21_150C_0010.tif,19483.0,8.268229,161089.905607
6-3,images/test-images/SiN-TiB-21_150C_0010.tif,40532.0,8.268229,335127.857828
6-4,images/test-images/SiN-TiB-21_150C_0010.tif,42731.0,8.268229,353309.693399
6-5,images/test-images/SiN-TiB-21_150C_0010.tif,43331.0,8.268229,358270.630799
6-6,images/test-images/SiN-TiB-21_150C_0010.tif,46327.0,8.268229,383042.244883
6-7,images/test-images/SiN-TiB-21_150C_0010.tif,49639.0,8.268229,410426.61933099997
6-8,images/test-images/SiN-TiB-21_150C_0010.tif,54039.5,8.268229,446810.9610455
7-1,images/test-images/SiN-TiB-21_150C_0012.tif,509.0,62.01172,31563.96548
7-2,images/test-images/SiN-TiB-21_150C_0012.tif,518.5,62.01172,32153.07682
7-3,images/test-images/SiN-TiB-21_150C_0012.tif,549.5,62.01172,34075.44014
7-4,images/test-images/SiN-TiB-21_150C_0012.tif,644.5,62.01172,39966.55354
7-5,images/test-images/SiN-TiB-21_150C_0012.tif,648.5,62.01172,40214.600419999995
7-6,images/test-images/SiN-TiB-21_150C_0012.tif,649.5,62.01172,40276.61214
7-7,images/test-images/SiN-TiB-21_150C_0012.tif,653.0,62.01172,40493.653159999994
7-8,images/test-images/SiN-TiB-21_150C_0012.tif,653.5,62.01172,40524.65902
7-9,images/test-images/SiN-TiB-21_150C_0012.tif,665.0,62.01172,41237.7938
7-10,images/test-images/SiN-TiB-21_150C_0012.tif,669.5,62.01172,41516.84654
7-11,images/test-images/SiN-TiB-21_150C_0012.tif,673.0,62.01172,41733.887559999996
7-12,images/test-images/SiN-TiB-21_150C_0012.tif,679.5,62.01172,42136.96374
7-13,images/test-images/SiN-TiB-21_150C_0012.tif,684.5,62.01172,42447.022339999996
7-14,images/test-images/SiN-TiB-21_150C_0012.tif,705.5,62.01172,43749.26846
7-15,images/test-images/SiN-TiB-21_150C_0012.tif,708.5,62.01172,43935.30362
7-16,images/test-images/SiN-TiB-21_150C_0012.tif,708.5,62.01172,43935.30362
7-17,images/test-images/SiN-TiB-21_150C_0012.tif,719.5,62.01172,44617.432539999994
7-18,images/test-images/SiN-TiB-21_150C_0012.tif,721.5,62.01172,44741.45598
7-19,images/test-images/SiN-TiB-21_150C_0012.tif,728.5,62.01172,45175.53802
7-20,images/test-images/SiN-TiB-21_150C_0012.tif,738.5,62.01172,45795.65522
7-21,images/test-images/SiN-TiB-21_150C_0012.tif,742.0,62.01172,46012.69624
7-22,images/test-images/SiN-TiB-21_150C_0012.tif,749.0,62.01172,46446.77828
7-23,images/test-images/SiN-TiB-21_150C_0012.tif,755.0,62.01172,46818.8486
7-24,images/test-images/SiN-TiB-21_150C_0012.tif,765.5,62.01172,47469.971659999996
7-25,images/test-images/SiN-TiB-21_150C_0012.tif,766.5,62.01172,47531.98338
7-26,images/test-images/SiN-TiB-21_150C_0012.tif,768.0,62.01172,47625.00096
7-27,images/test-images/SiN-TiB-21_150C_0012.tif,769.5,62.01172,47718.01854
7-28,images/test-images/SiN-TiB-21_150C_0012.tif,777.5,62.01172,48214.1123
7-29,images/test-images/SiN-TiB-21_150C_0012.tif,779.5,62.01172,48338.13574
7-30,images/test-images/SiN-TiB-21_150C_0012.tif,781.0,62.01172,48431.15332
7-31,images/test-images/SiN-TiB-21_150C_0012.tif,784.5,62.01172,48648.194339999995
7-32,images/test-images/SiN-TiB-21_150C_0012.tif,784.5,62.01172,48648.194339999995
7-33,images/test-images/SiN-TiB-21_150C_0012.tif,786.0,62.01172,48741.211919999994
7-34,images/test-images/SiN-TiB-21_150C_0012.tif,786.5,62.01172,48772.21778
7-35,images/test-images/SiN-TiB-21_150C_0012.tif,791.0,62.01172,49051.27052
7-36,images/test-images/SiN-TiB-21_150C_0012.tif,793.0,62.01172,49175.293959999995
7-37,images/test-images/SiN-TiB-21_150C_0012.tif,795.0,62.01172,49299.3174
7-38,images/test-images/SiN-TiB-21_150C_0012.tif,795.0,62.01172,49299.3174
7-39,images/test-images/SiN-TiB-21_150C_0012.tif,801.0,62.01172,49671.38772
7-40,images/test-images/SiN-TiB-21_150C_0012.tif,806.5,62.01172,50012.45218
7-41,images/test-images/SiN-TiB-21_150C_0012.tif,811.0,62.01172,50291.50492
7-42,images/test-images/SiN-TiB-21_150C_0012.tif,812.0,62.01172,50353.516639999994
7-43,images/test-images/SiN-TiB-21_150C_0012.tif,819.0,62.01172,50787.598679999996
7-44,images/test-images/SiN-TiB-21_150C_0012.tif,819.0,62.01172,50787.598679999996
7-45,images/test-images/SiN-TiB-21_150C_0012.tif,822.0,62.01172,50973.633839999995
7-46,images/test-images/SiN-TiB-21_150C_0012.tif,823.5,62.01172,51066.651419999995
7-47,images/test-images/SiN-TiB-21_150C_0012.tif,825.5,62.01172,51190.67486
7-48,images/test-images/SiN-TiB-21_150C_0012.tif,827.5,62.01172,51314.6983
7-49,images/test-images/SiN-TiB-21_150C_0012.tif,830.5,62.01172,51500.733459999996
7-50,images/test-images/SiN-TiB-21_150C_0012.tif,840.5,62.01172,52120.85066
7-51,images/test-images/SiN-TiB-21_150C_0012.tif,844.5,62.01172,52368.89754
7-52,images/test-images/SiN-TiB-21_150C_0012.tif,846.0,62.01172,52461.91512
7-53,images/test-images/SiN-TiB-21_150C_0012.tif,847.0,62.01172,52523.92684
7-54,images/test-images/SiN-TiB-21_150C_0012.tif,847.5,62.01172,52554.9327
7-55,images/test-images/SiN-TiB-21_150C_0012.tif,852.0,62.01172,52833.98544
7-56,images/test-images/SiN-TiB-21_150C_0012.tif,855.5,62.01172,53051.026459999994
7-57,images/test-images/SiN-TiB-21_150C_0012.tif,856.0,62.01172,53082.03232
7-58,images/test-images/SiN-TiB-21_150C_0012.tif,858.0,62.01172,53206.055759999996
7-59,images/test-images/SiN-TiB-21_150C_0012.tif,860.5,62.01172,53361.08506
7-60,images/test-images/SiN-TiB-21_150C_0012.tif,864.0,62.01172,53578.126079999995
7-61,images/test-images/SiN-TiB-21_150C_0012.tif,868.0,62.01172,53826.172959999996
7-62,images/test-images/SiN-TiB-21_150C_0012.tif,872.5,62.01172,54105.225699999995
7-63,images/test-images/SiN-TiB-21_150C_0012.tif,877.5,62.01172,54415.2843
7-64,images/test-images/SiN-TiB-21_150C_0012.tif,882.5,62.01172,54725.342899999996
7-65,images/test-images/SiN-TiB-21_150C_0012.tif,887.5,62.01172,55035.4015
7-66,images/test-images/SiN-TiB-21_150C_0012.tif,888.5,62.01172,55097.413219999995
7-67,images/test-images/SiN-TiB-21_150C_0012.tif,893.0,62.01172,55376.465959999994
7-68,images/test-images/SiN-TiB-21_150C_0012.tif,895.5,62.01172,55531.495259999996
7-69,images/test-images/SiN-TiB-21_150C_0012.tif,896.0,62.01172,55562.50112
7-70,images/test-images/SiN-TiB-21_150C_0012.tif,903.0,62.01172,55996.583159999995
7-71,images/test-images/SiN-TiB-21_150C_0012.tif,914.0,62.01172,56678.71208
7-72,images/test-images/SiN-TiB-21_150C_0012.tif,916.5,62.01172,56833.74138
7-73,images/test-images/SiN-TiB-21_150C_0012.tif,917.5,62.01172,56895.753099999994
7-74,images/test-images/SiN-TiB-21_150C_0012.tif,918.5,62.01172,56957.76482
7-75,images/test-images/SiN-TiB-21_150C_0012.tif,925.0,62.01172,57360.841
7-76,images/test-images/SiN-TiB-21_150C_0012.tif,931.0,62.01172,57732.91132
7-77,images/test-images/SiN-TiB-21_150C_0012.tif,932.5,62.01172,57825.9289
7-78,images/test-images/SiN-TiB-21_150C_0012.tif,935.0,62.01172,57980.958199999994
7-79,images/test-images/SiN-TiB-21_150C_0012.tif,940.0,62.01172,58291.0168
7-80,images/test-images/SiN-TiB-21_150C_0012.tif,941.5,62.01172,58384.03438
7-81,images/test-images/SiN-TiB-21_150C_0012.tif,947.0,62.01172,58725.09884
7-82,images/test-images/SiN-TiB-21_150C_0012.tif,947.5,62.01172,58756.104699999996
7-83,images/test-images/SiN-TiB-21_150C_0012.tif,950.5,62.01172,58942.139859999996
7-84,images/test-images/SiN-TiB-21_150C_0012.tif,956.5,62.01172,59314.210179999995
7-85,images/test-images/SiN-TiB-21_150C_0012.tif,958.5,62.01172,59438.23362
7-86,images/test-images/SiN-TiB-21_150C_0012.tif,969.0,62.01172,60089.35668
7-87,images/test-images/SiN-TiB-21_150C_0012.tif,971.0,62.01172,60213.380119999994
7-88,images/test-images/SiN-TiB-21_150C_0012.tif,974.5,62.01172,60430.42114
7-89,images/test-images/SiN-TiB-21_150C_0012.tif,975.0,62.01172,60461.426999999996
7-90,images/test-images/SiN-TiB-21_150C_0012.tif,977.5,62.01172,60616.4563
7-91,images/test-images/SiN-TiB-21_150C_0012.tif,982.0,62.01172,60895.50904
7-92,images/test-images/SiN-TiB-21_150C_0012.tif,986.0,62.01172,61143.55592
7-93,images/test-images/SiN-TiB-21_150C_0012.tif,987.0,62.01172,61205.567639999994
7-94,images/test-images/SiN-TiB-21_150C_0012.tif,997.5,62.01172,61856.6907
7-95,images/test-images/SiN-TiB-21_150C_0012.tif,999.5,62.01172,61980.71414
7-96,images/test-images/SiN-TiB-21_150C_0012.tif,999.5,62.01172,61980.71414
7-97,images/test-images/SiN-TiB-21_150C_0012.tif,1012.5,62.01172,62786.8665
7-98,images/test-images/SiN-TiB-21_150C_0012.tif,1014.0,62.01172,62879.884079999996
7-99,images/test-images/SiN-TiB-21_150C_0012.tif,1017.0,62.01172,63065.919239999996
7-100,images/test-images/SiN-TiB-21_150C_0012.tif,1028.0,62.01172,63748.04816
7-101,images/test-images/SiN-TiB-21_150C_0012.tif,1032.5,62.01172,64027.1009
7-102,images/test-images/SiN-TiB-21_150C_0012.tif,1034.0,62.01172,64120.11848
7-103,images/test-images/SiN-TiB-21_150C_0012.tif,1042.0,62.01172,64616.21223999999
7-104,images/test-images/SiN-TiB-21_150C_0012.tif,1043.0,62.01172,64678.223959999996
7-105,images/test-images/SiN-TiB-21_150C_0012.tif,1046.0,62.01172,64864.259119999995
7-106,images/test-images/SiN-TiB-21_150C_0012.tif,1052.0,62.01172,65236.329439999994
7-107,images/test-images/SiN-TiB-21_150C_0012.tif,1057.0,62.01172,65546.38803999999
7-108,images/test-images/SiN-TiB-21_150C_0012.tif,1057.5,62.01172,65577.3939
7-109,images/test-images/SiN-TiB-21_150C_0012.tif,1062.0,62.01172,65856.44664
7-110,images/test-images/SiN-TiB-21_150C_0012.tif,1064.0,62.01172,65980.47008
7-111,images/test-images/SiN-TiB-21_150C_0012.tif,1065.5,62.01172,66073.48766
7-112,images/test-images/SiN-TiB-21_150C_0012.tif,1066.0,62.01172,66104.49352
7-113,images/test-images/SiN-TiB-21_150C_0012.tif,1070.5,62.01172,66383.54626
7-114,images/test-images/SiN-TiB-21_150C_0012.tif,1072.0,62.01172,66476.56384
7-115,images/test-images/SiN-TiB-21_150C_0012.tif,1080.5,62.01172,67003.66346
7-116,images/test-images/SiN-TiB-21_150C_0012.tif,1084.5,62.01172,67251.71033999999
7-117,images/test-images/SiN-TiB-21_150C_0012.tif,1085.0,62.01172,67282.7162
7-118,images/test-images/SiN-TiB-21_150C_0012.tif,1085.5,62.01172,67313.72206
